relationship_id,start_id,end_id,relationship_type,predicate_zh,start_name,end_name,source
relgen_b51a92c904821a40a8bb,entity_CP_QI_004,category_QI,BELONGS_TO,属于,《李白退番》挂屏,漆,广东民间工艺博物馆官网
relgen_e22fb0d0bb940b1d3764,entity_CP_QI_005,category_QI,BELONGS_TO,属于,《山水图》屏风,漆,广东民间工艺博物馆官网
relgen_3770913e53a986d5c9ff,entity_CP_QI_006,category_QI,BELONGS_TO,属于,《花木兰》挂屏,漆,广东民间工艺博物馆官网
relgen_ecfc85f0a6e1865e0af5,entity_CP_QI_007,category_QI,BELONGS_TO,属于,《三打白骨精》挂屏,漆,广东民间工艺博物馆官网
relgen_1e77e9ca42d978cf862a,entity_CP_QI_008,category_QI,BELONGS_TO,属于,《蔗糖丰收》挂屏,漆,广东民间工艺博物馆官网
relgen_bec4df1526e2cb495d7b,entity_CP_QI_009,category_QI,BELONGS_TO,属于,黑漆描金纸面折扇,漆,广东民间工艺博物馆官网
relgen_b58d3e3c0ef90cfa78de,entity_CP_QI_010,category_QI,BELONGS_TO,属于,黑漆描金葡萄纹折扇,漆,广东民间工艺博物馆官网
relgen_88b016fc0fad2f08a95c,entity_CP_QI_011,category_QI,BELONGS_TO,属于,黑漆描金庭园人物纹折扇,漆,广东民间工艺博物馆官网
relgen_a94d968820b08f195bf1,entity_CP_QI_012,category_QI,BELONGS_TO,属于,十九世纪描金开光山水纹扇,漆,广东民间工艺博物馆官网
relgen_a35312b07af22bec743b,entity_CP_MD_001,category_MD,BELONGS_TO,属于,神亭,木雕,广东民间工艺博物馆官网
relgen_43cdd277b5cf224e686f,entity_CP_MD_002,category_MD,BELONGS_TO,属于,《渔业丰收图》花板,木雕,广东民间工艺博物馆官网
relgen_1630ed2d75b124940303,entity_CP_MD_003,category_MD,BELONGS_TO,属于,《陈三五娘·观灯》摆件,木雕,广东民间工艺博物馆官网
relgen_0b44a80fbd0c66acb361,entity_CP_MD_004,category_MD,BELONGS_TO,属于,神龛,木雕,广东民间工艺博物馆官网
relgen_58b6afa4dab5d632b871,entity_CP_MD_005,category_MD,BELONGS_TO,属于,博古花鸟纹神椟,木雕,广东民间工艺博物馆官网
relgen_59a2da6a08e45d2fe946,entity_CP_MD_006,category_MD,BELONGS_TO,属于,《幸福院》摆件,木雕,广东民间工艺博物馆官网
relgen_3e28fed34300b9f2f7c7,entity_CP_MD_007,category_MD,BELONGS_TO,属于,子母狮摆件,木雕,广东民间工艺博物馆官网
relgen_763c57e23fa808b73dc7,entity_CP_MD_008,category_MD,BELONGS_TO,属于,《水漫金山》花板,木雕,广东民间工艺博物馆官网
relgen_4b1dfeff2a37499ab24a,entity_CP_MD_009,category_MD,BELONGS_TO,属于,方型香炉罩,木雕,广东民间工艺博物馆官网
relgen_7a352a4616ab14225888,entity_CP_MD_010,category_MD,BELONGS_TO,属于,虾蟹篓摆件,木雕,广东民间工艺博物馆官网
relgen_ed2d92fb2f51d3ece697,entity_CP_MD_011,category_MD,BELONGS_TO,属于,《孙悟空大闹天宫》挂屏,木雕,广东民间工艺博物馆官网
relgen_759053af6f6e39f4315a,entity_CP_MD_012,category_MD,BELONGS_TO,属于,人物图座屏,木雕,广东民间工艺博物馆官网
relgen_9c93f76481cbc40b0e6f,entity_CP_MD_013,category_MD,BELONGS_TO,属于,檀香镂空格子纹折扇,木雕,广东民间工艺博物馆官网
relgen_d9fd12cad8d3ce23f55c,entity_CP_MD_014,category_MD,BELONGS_TO,属于,潮州金漆木雕蟹笼,木雕,广东民间工艺博物馆官网
relgen_409654e0c709f11ebe49,entity_CP_MD_015,category_MD,BELONGS_TO,属于,清金漆木雕凤凰牡丹花板,木雕,广东民间工艺博物馆官网
relgen_f767981cd88bddb7525d,entity_CP_MD_016,category_MD,BELONGS_TO,属于,清潮州木雕香炉罩,木雕,广东民间工艺博物馆官网
relgen_29bc5b2847bcff0daff1,entity_CP_MD_017,category_MD,BELONGS_TO,属于,清末民初潮州金漆木雕神龛,木雕,广东民间工艺博物馆官网
relgen_3fe9edd1f2a95cc3a11c,entity_CP_MD_018,category_MD,BELONGS_TO,属于,清雕封神榜大神亭,木雕,广东民间工艺博物馆官网
relgen_ed9941366e9a751ec6a1,entity_CP_FXCQ_001,category_FXCQ,BELONGS_TO,属于,《春》摆件,枫溪瓷器,广东民间工艺博物馆官网
relgen_af77ee5ecae640d32b34,entity_CP_FXCQ_002,category_FXCQ,BELONGS_TO,属于,瓷雕白玉寄菊通花瓶,枫溪瓷器,广东民间工艺博物馆官网
relgen_6c1ead9f0b34ec553ddc,entity_CP_FXCQ_003,category_FXCQ,BELONGS_TO,属于,绘百花丛中最鲜艳图瓷板画,枫溪瓷器,广东民间工艺博物馆官网
relgen_f186d47cfac8e41f1fd5,entity_CP_FXCQ_004,category_FXCQ,BELONGS_TO,属于,《红楼十二钗》摆件,枫溪瓷器,广东民间工艺博物馆官网
relgen_252fb24878c460f32486,entity_CP_FXCQ_005,category_FXCQ,BELONGS_TO,属于,《天女散花》摆件,枫溪瓷器,广东民间工艺博物馆官网
relgen_d4b667e360d231851390,entity_CP_FXCQ_006,category_FXCQ,BELONGS_TO,属于,《伏击》摆件,枫溪瓷器,广东民间工艺博物馆官网
relgen_5cc72636d3e511daec88,entity_CP_FXCQ_007,category_FXCQ,BELONGS_TO,属于,绘平安家园图瓶,枫溪瓷器,广东民间工艺博物馆官网
relgen_65faea7f475c372f396f,entity_CP_FXCQ_008,category_FXCQ,BELONGS_TO,属于,瓷塑新仕女系列,枫溪瓷器,广东民间工艺博物馆官网
relgen_ad0394140c7665ff61dd,entity_CP_FXCQ_009,category_FXCQ,BELONGS_TO,属于,瓷塑红楼十二钗,枫溪瓷器,广东民间工艺博物馆官网
relgen_c2c3b4e041a2cb11c0f5,entity_CP_FXCQ_010,category_FXCQ,BELONGS_TO,属于,瓷塑江南好之顾盼,枫溪瓷器,广东民间工艺博物馆官网
relgen_a17edcee94fe11803fee,entity_CP_FXCQ_011,category_FXCQ,BELONGS_TO,属于,瓷塑戏曲故事十五贯,枫溪瓷器,广东民间工艺博物馆官网
relgen_1b3e1172cca22f7f84d5,entity_CP_FXCQ_012,category_FXCQ,BELONGS_TO,属于,瓷塑花妹,枫溪瓷器,广东民间工艺博物馆官网
relgen_9eaf5d578f6802db6d77,entity_CP_FXCQ_013,category_FXCQ,BELONGS_TO,属于,白玉寄菊通花瓷瓶,枫溪瓷器,广东民间工艺博物馆官网
relgen_3fe5777af1ed7c766a03,entity_CP_FXCQ_014,category_FXCQ,BELONGS_TO,属于,瓷塑贵妃醉酒,枫溪瓷器,广东民间工艺博物馆官网
relgen_aeeac9f0845fc7d59f2d,entity_CP_GDJZ_001,category_GDJZ,BELONGS_TO,属于,龙腾盛世迎新年,广东剪纸,广东民间工艺博物馆官网
relgen_46b9c1931c46d8328ba0,entity_CP_GDJZ_002,category_GDJZ,BELONGS_TO,属于,《做桃粿》,广东剪纸,广东民间工艺博物馆官网
relgen_9fbd270ea99d1ff89509,entity_CP_GDJZ_003,category_GDJZ,BELONGS_TO,属于,刻纸《电气化》,广东剪纸,广东民间工艺博物馆官网
relgen_86c4a828966b47be4bfb,entity_CP_GDJZ_004,category_GDJZ,BELONGS_TO,属于,《潮汕大锣鼓》,广东剪纸,广东民间工艺博物馆官网
relgen_626c9b3c2e484541a21c,entity_CP_GDJZ_005,category_GDJZ,BELONGS_TO,属于,《书记试验田》,广东剪纸,广东民间工艺博物馆官网
relgen_2fcf2ae3443697bc5e3b,entity_CP_GDJZ_006,category_GDJZ,BELONGS_TO,属于,《天姬送子》,广东剪纸,广东民间工艺博物馆官网
relgen_6e3cfde027d2d186e3b8,entity_CP_GDJZ_007,category_GDJZ,BELONGS_TO,属于,《绣花》,广东剪纸,广东民间工艺博物馆官网
relgen_b24a0ea2a1809030f3b6,entity_CP_GDJZ_008,category_GDJZ,BELONGS_TO,属于,《三娘挑经》,广东剪纸,广东民间工艺博物馆官网
relgen_c7279801c1a299c595d7,entity_CP_GDJZ_009,category_GDJZ,BELONGS_TO,属于,铜衬料刻纸《西厢记》,广东剪纸,广东民间工艺博物馆官网
relgen_717149e99a6251a4f5ea,entity_CP_GDJZ_010,category_GDJZ,BELONGS_TO,属于,《提篮童子》,广东剪纸,广东民间工艺博物馆官网
relgen_547b2f43d5a718897b8f,entity_CP_GDJZ_011,category_GDJZ,BELONGS_TO,属于,《西厢记·跳墙》,广东剪纸,广东民间工艺博物馆官网
relgen_c4c60ecdc8797ce47e6c,entity_CP_GDJZ_012,category_GDJZ,BELONGS_TO,属于,《女拖拉机手》,广东剪纸,广东民间工艺博物馆官网
relgen_3e81573d37c17bcf990a,entity_CP_GDJZ_013,category_GDJZ,BELONGS_TO,属于,《潮剧经典人物剪纸系列》之《龙井渡头》、《十五贯》,广东剪纸,广东民间工艺博物馆官网
relgen_cdf3227320426585c52a,entity_CP_GDJZ_014,category_GDJZ,BELONGS_TO,属于,《大潮汕》,广东剪纸,广东民间工艺博物馆官网
relgen_08b7d3b31ce829875be7,entity_CP_GDJZ_015,category_GDJZ,BELONGS_TO,属于,汕头剪纸“八仙”装饰图案,广东剪纸,广东民间工艺博物馆官网
relgen_dda5f41a17aefeb609b4,entity_CP_GDJZ_016,category_GDJZ,BELONGS_TO,属于,广州剪纸十二生肖图——庆祝香港回归十周年,广东剪纸,广东民间工艺博物馆官网
relgen_70529a1185f5773781fb,entity_CP_GDJZ_017,category_GDJZ,BELONGS_TO,属于,汕头剪纸花篮图,广东剪纸,广东民间工艺博物馆官网
relgen_ffac4d133c3cff1cfc7a,entity_CP_GDJZ_018,category_GDJZ,BELONGS_TO,属于,佛山铜凿剪纸送子图,广东剪纸,广东民间工艺博物馆官网
relgen_44b32cdcbe94053d0a30,entity_CP_GDJZ_019,category_GDJZ,BELONGS_TO,属于,汕头剪纸“猪花”装饰图案,广东剪纸,广东民间工艺博物馆官网
relgen_baacb229ef0c9fe6b304,entity_CP_GDDY_001,category_GDDY,BELONGS_TO,属于,清光绪端石雕刘伶醉酒砚,广东端砚,广东民间工艺博物馆官网
relgen_9e3d0d24862ea00a5c41,entity_CP_GDDY_002,category_GDDY,BELONGS_TO,属于,清端石雕河图洛书铭文顺池砚,广东端砚,广东民间工艺博物馆官网
relgen_1fcea1ccef6b6cc067f8,entity_CP_GC_001,category_GC,BELONGS_TO,属于,清乾隆广彩锦地开光人物纹碗,广彩,广东民间工艺博物馆官网
relgen_092f95aab215b8596a0e,entity_CP_GC_002,category_GC,BELONGS_TO,属于,广彩百子庆丰收图瓶,广彩,广东民间工艺博物馆官网
relgen_962e00fd098d82bff81d,entity_CP_GC_003,category_GC,BELONGS_TO,属于,绘广州风景图瓷碟,广彩,广东民间工艺博物馆官网
relgen_e3c1943ff4973620f25b,entity_CP_GC_004,category_GC,BELONGS_TO,属于,广彩绘洛神赋图大碟,广彩,广东民间工艺博物馆官网
relgen_467a0f75301924859f61,entity_CP_GC_005,category_GC,BELONGS_TO,属于,清广彩开光人物纹双鹤耳瓶,广彩,广东民间工艺博物馆官网
relgen_e9101e47c280acc30323,entity_CP_GC_006,category_GC,BELONGS_TO,属于,广彩昭君出塞图瓷灯,广彩,广东民间工艺博物馆官网
relgen_81a18b865da6104cf599,entity_CP_GC_007,category_GC,BELONGS_TO,属于,清广彩法兰克徽章纹碟,广彩,广东民间工艺博物馆官网
relgen_e6431125336754de8f2d,entity_CP_GC_008,category_GC,BELONGS_TO,属于,清广彩八宝花纹暖碟,广彩,广东民间工艺博物馆官网
relgen_8be09f63a53fa5e956c8,entity_CP_GC_009,category_GC,BELONGS_TO,属于,清乾隆广彩绿地开光人物纹双螭耳花口瓶,广彩,广东民间工艺博物馆官网
relgen_7f46fde5789c2c62bc7e,entity_CP_GC_010,category_GC,BELONGS_TO,属于,广彩家庭乐图梅瓶,广彩,广东民间工艺博物馆官网
relgen_3508d529018fbfd63f0b,entity_CP_GC_011,category_GC,BELONGS_TO,属于,清同治广彩散花雀纹碟,广彩,广东民间工艺博物馆官网
relgen_fcfad3fe4122b1afdf90,entity_CP_GC_012,category_GC,BELONGS_TO,属于,清嘉庆广彩人物纹图圆形瓷板,广彩,广东民间工艺博物馆官网
relgen_76f303f45002be3bfd22,entity_CP_GC_013,category_GC,BELONGS_TO,属于,民国广彩玉兰花纹碟,广彩,广东民间工艺博物馆官网
relgen_baa71b32847c6ab90202,entity_CP_GC_014,category_GC,BELONGS_TO,属于,清宣统广彩福禄寿纹折沿碟,广彩,广东民间工艺博物馆官网
relgen_14bea234080fdd5d495c,entity_CP_GC_015,category_GC,BELONGS_TO,属于,清光绪广彩积金人物纹蛋形碟,广彩,广东民间工艺博物馆官网
relgen_52b361054416a7ac5460,entity_CP_GC_016,category_GC,BELONGS_TO,属于,广彩诃利帝母图双耳瓶,广彩,广东民间工艺博物馆官网
relgen_5105ee98a9be830742e5,entity_CP_GC_017,category_GC,BELONGS_TO,属于,民国广彩西游记图碟,广彩,广东民间工艺博物馆官网
relgen_9b3f7a56ae7d409a8801,entity_CP_GC_018,category_GC,BELONGS_TO,属于,清广彩梅雀纹碟,广彩,广东民间工艺博物馆官网
relgen_4fc437390989af12401b,entity_CP_GC_019,category_GC,BELONGS_TO,属于,广彩胭脂红地花蝶纹天球瓶,广彩,广东民间工艺博物馆官网
relgen_ccae40705063f4690ea1,entity_CP_GC_020,category_GC,BELONGS_TO,属于,清乾隆广彩描金人物纹折沿碟,广彩,广东民间工艺博物馆官网
relgen_bc552636020a3b828914,entity_CP_GC_021,category_GC,BELONGS_TO,属于,广彩同庆年宵图荷口瓶,广彩,广东民间工艺博物馆官网
relgen_99848b033586ec52230d,entity_CP_GC_022,category_GC,BELONGS_TO,属于,民国广彩徽章纹攒盘,广彩,广东民间工艺博物馆官网
relgen_6231412905f8cc1ac148,entity_CP_GC_023,category_GC,BELONGS_TO,属于,广彩九龙锦边仕女弈棋图碟,广彩,广东民间工艺博物馆官网
relgen_c5b0b0ab3d434f1c3792,entity_CP_GX_001,category_GX,BELONGS_TO,属于,民国广绣缠枝莲纹褂裙,广绣,广东民间工艺博物馆官网
relgen_ee11c5b04f7d7af6e601,entity_CP_GX_002,category_GX,BELONGS_TO,属于,清广绣孔雀牡丹纹座屏,广绣,广东民间工艺博物馆官网
relgen_1bbd9225544eaa085462,entity_CP_GX_003,category_GX,BELONGS_TO,属于,清光绪石青缎地绣牡丹团花补子,广绣,广东民间工艺博物馆官网
relgen_7421eaa457bce82bf008,entity_CP_GX_004,category_GX,BELONGS_TO,属于,人物纹方披巾,广绣,广东民间工艺博物馆官网
relgen_669bbea74c778fd0f3a4,entity_CP_GX_005,category_GX,BELONGS_TO,属于,广绣观音像,广绣,广东民间工艺博物馆官网
relgen_0f595ba20fdcef2c0fc4,entity_CP_GX_006,category_GX,BELONGS_TO,属于,钉金绣山水纹挂画,广绣,广东民间工艺博物馆官网
relgen_789ddf23c63d4f9e5942,entity_CP_GX_007,category_GX,BELONGS_TO,属于,广绣晨曦,广绣,广东民间工艺博物馆官网
relgen_fcc47ecc946d4e5d3492,entity_CP_GX_008,category_GX,BELONGS_TO,属于,民国广绣缠枝莲纹褂裙,广绣,广东民间工艺博物馆官网
relgen_d9491ce442e2b6752519,entity_CP_GX_009,category_GX,BELONGS_TO,属于,《浔阳遗韵》绣画,广绣,广东民间工艺博物馆官网
relgen_cbe27a030e33fdb98afa,entity_CP_GX_010,category_GX,BELONGS_TO,属于,清广绣花鸟纹女服,广绣,广东民间工艺博物馆官网
relgen_79df28e98dbe7ebbccff,entity_CP_GX_011,category_GX,BELONGS_TO,属于,清缂丝缠枝牡丹纹台布,广绣,广东民间工艺博物馆官网
relgen_3f5a0a312e5e5b5546cb,entity_CP_GX_012,category_GX,BELONGS_TO,属于,清末民初广绣孔雀牡丹纹大画,广绣,广东民间工艺博物馆官网
relgen_d78e701e60d9c1facd15,entity_CP_GX_013,category_GX,BELONGS_TO,属于,清缂丝山水人物纹画,广绣,广东民间工艺博物馆官网
relgen_db3903ca82bb44848434,entity_CP_HCBC_001,category_HCBC,BELONGS_TO,属于,吉州窑黑棕釉贴图案纹盏,黑瓷白瓷,广东民间工艺博物馆官网
relgen_03d194dec4ae333cf2ea,entity_CP_HCBC_002,category_HCBC,BELONGS_TO,属于,白釉灯盏,黑瓷白瓷,广东民间工艺博物馆官网
relgen_01eb6c7e2328d18e178a,entity_CP_HCBC_003,category_HCBC,BELONGS_TO,属于,白釉双耳炉,黑瓷白瓷,广东民间工艺博物馆官网
relgen_1e6faf330c16542eeb33,entity_CP_HCBC_004,category_HCBC,BELONGS_TO,属于,白釉凸雕佛像高脚盅,黑瓷白瓷,广东民间工艺博物馆官网
relgen_ec9618d274ce1182b5e8,entity_CP_HCBC_005,category_HCBC,BELONGS_TO,属于,吉州窑白釉绘褐彩波梅纹长颈胆瓶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_604de3111b099b56e9c7,entity_CP_HCBC_006,category_HCBC,BELONGS_TO,属于,建窑黑棕釉贴佛像壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_a8fe8375589ddb306666,entity_CP_HCBC_007,category_HCBC,BELONGS_TO,属于,吉州窑黑棕釉贴梅花飞凤纹盏,黑瓷白瓷,广东民间工艺博物馆官网
relgen_c3e72858e805abccc955,entity_CP_HCBC_008,category_HCBC,BELONGS_TO,属于,白釉蛙型唾壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_79ddb0b8fca5f2c53189,entity_CP_HCBC_009,category_HCBC,BELONGS_TO,属于,吉州窑黑褐彩卧童枕,黑瓷白瓷,广东民间工艺博物馆官网
relgen_79358dfd9f3c241eadd0,entity_CP_HCBC_010,category_HCBC,BELONGS_TO,属于,建窑黑棕釉兔毫斑碗,黑瓷白瓷,广东民间工艺博物馆官网
relgen_c7d2ec016f82ed53a328,entity_CP_HCBC_011,category_HCBC,BELONGS_TO,属于,白釉阔边碗,黑瓷白瓷,广东民间工艺博物馆官网
relgen_402a93ca74c2408f06fe,entity_CP_HCBC_012,category_HCBC,BELONGS_TO,属于,白釉执壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_19dd0eea5b1e13294d05,entity_CP_HCBC_013,category_HCBC,BELONGS_TO,属于,白釉执壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_c952f714b05df94f513c,entity_CP_HCBC_014,category_HCBC,BELONGS_TO,属于,白釉瓜形罐,黑瓷白瓷,广东民间工艺博物馆官网
relgen_c339d8ec045a0308ee41,entity_CP_HCBC_015,category_HCBC,BELONGS_TO,属于,平阳窑白釉花卉瓶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_f82206a01360de2f47c1,entity_CP_HCBC_016,category_HCBC,BELONGS_TO,属于,白釉唾壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_d6414ab0e4971b05184c,entity_CP_HCBC_017,category_HCBC,BELONGS_TO,属于,白釉刻莲瓣罐,黑瓷白瓷,广东民间工艺博物馆官网
relgen_b6dbb6b1826cd974af11,entity_CP_HCBC_018,category_HCBC,BELONGS_TO,属于,登封窑白釉珍珠地四耳壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_7b43892c5debe6763b34,entity_CP_HCBC_019,category_HCBC,BELONGS_TO,属于,黑棕釉双耳壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_09476011980c96c859c6,entity_CP_HCBC_020,category_HCBC,BELONGS_TO,属于,北宋登封窑白釉珍珠地缠枝花纹四耳壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_3e75f4c26eeb5433f438,entity_CP_HCBC_021,category_HCBC,BELONGS_TO,属于,唐白釉注壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_63b0d31fcae556fee376,entity_CP_HCBC_022,category_HCBC,BELONGS_TO,属于,宋白釉贴塑观音高脚盅,黑瓷白瓷,广东民间工艺博物馆官网
relgen_c72f1f5a62047f08c4fa,entity_CP_HCBC_023,category_HCBC,BELONGS_TO,属于,元青白釉双耳炉,黑瓷白瓷,广东民间工艺博物馆官网
relgen_0f90a3d53f534d1a3847,entity_CP_HCBC_024,category_HCBC,BELONGS_TO,属于,宋建窑兔毫盏,黑瓷白瓷,广东民间工艺博物馆官网
relgen_da98fd098a5d02d3d6c7,entity_CP_HCBC_025,category_HCBC,BELONGS_TO,属于,南宋吉州窑白釉绘褐彩波梅纹长颈胆瓶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_2a7feec3063701a8426a,entity_CP_HCBC_026,category_HCBC,BELONGS_TO,属于,北宋平阳窑白釉花卉纹瓶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_79bacfecd8c621e8e956,entity_CP_HCBC_027,category_HCBC,BELONGS_TO,属于,明白釉蛙型唾壶,黑瓷白瓷,广东民间工艺博物馆官网
relgen_446a99327624935c6a4f,entity_CP_HCBC_028,category_HCBC,BELONGS_TO,属于,南宋吉州窑黑褐彩卧童枕,黑瓷白瓷,广东民间工艺博物馆官网
relgen_5e4caf46e793cca5f0ee,entity_CP_FL_001,category_FL,BELONGS_TO,属于,银鎏金累丝烧珐琅山水花卉纹折扇,珐琅,广东民间工艺博物馆官网
relgen_0c9fb74bcae3a48a1590,entity_CP_FL_002,category_FL,BELONGS_TO,属于,清乾隆广州画珐琅开光人物风景纹双耳瓶,珐琅,广东民间工艺博物馆官网
relgen_474e6b39314b8695e0b2,entity_CP_FL_003,category_FL,BELONGS_TO,属于,清珐琅彩绘花蝶纹果盒,珐琅,广东民间工艺博物馆官网
relgen_ebf3a3a00df986a0fab4,entity_CP_FL_004,category_FL,BELONGS_TO,属于,清乾隆画珐琅缠枝花卉纹香盒,珐琅,广东民间工艺博物馆官网
relgen_6bff49ea7c4efe244826,entity_CP_MGT_001,category_MGT,BELONGS_TO,属于,《金沙水拍云崖暖》,麦秆贴画,广东民间工艺博物馆官网
relgen_e0fd4d21a7c0cf05ff39,entity_CP_MGT_002,category_MGT,BELONGS_TO,属于,《渔汛图》,麦秆贴画,广东民间工艺博物馆官网
relgen_b31c2c0c402c00bca334,entity_CP_MGT_003,category_MGT,BELONGS_TO,属于,《松鹤图》,麦秆贴画,广东民间工艺博物馆官网
